#elements in 0, #edges,# mistakes,alpha 0, List of elements in 0,
3, 4, 1, -0.6706719891559407, 54 2141 1309 ,,
8, 16, 2, -0.9167816203859176, 2258 2723 1699 2565 2709 2235 2748 782 ,,
3, 4, 1, -0.6706719891559407, 2018 2727 1770 ,,
3, 4, 1, -0.6706719891559407, 2811 2141 573 ,,
3, 4, 1, -0.6706719891559407, 2625 1770 683 ,,
26, 94, 17, -0.9190726748085011, 833 1730 1351 905 2831 1618 1874 1362 915 2134 1818 2268 2145 2725 1765 810 2667 2093 1389 1262 176 1331 1208 762 510 1919 ,,
3, 4, 1, -0.6706719891559407, 2003 534 2141 ,,
3, 4, 1, -0.6706719891559407, 96 1537 1770 ,,
3, 4, 1, -0.6706719891559407, 626 2219 2141 ,,
3, 4, 1, -0.6706719891559407, 1732 1880 1770 ,,
3, 4, 1, -0.6706719891559407, 1188 218 2141 ,,
3, 4, 1, -0.6706719891559407, 2610 2409 1770 ,,
3, 4, 1, -0.6706719891559407, 1698 1093 2716 ,,
3, 4, 1, -0.6706719891559407, 950 2141 1742 ,,
3, 4, 1, -0.6706719891559407, 2723 501 1770 ,,
3, 4, 1, -0.6706719891559407, 355 44 47 ,,
3, 4, 1, -0.6706719891559407, 2723 2215 1963 ,,
3, 4, 1, -0.6706719891559407, 2453 44 1324 ,,
3, 4, 1, -0.6706719891559407, 48 1675 1421 ,,
3, 4, 1, -0.6706719891559407, 2716 1772 1950 ,,
3, 4, 1, -0.6706719891559407, 2723 1157 2470 ,,
3, 4, 1, -0.6706719891559407, 1571 1748 1770 ,,
3, 4, 1, -0.6706719891559407, 2146 122 44 ,,
3, 4, 1, -0.6706719891559407, 48 2680 266 ,,
3, 4, 1, -0.6706719891559407, 25 1369 2141 ,,
3, 4, 1, -0.6706719891559407, 368 742 44 ,,
3, 4, 1, -0.6706719891559407, 274 1191 2141 ,,
3, 4, 1, -0.6706719891559407, 2723 980 573 ,,
23, 60, 13, -0.8515054371335312, 1314 2882 419 1955 1381 168 2024 2636 1167 2032 1008 1265 2707 1620 21 661 1142 153 2427 2716 1534 2462 2270 ,,
3, 4, 1, -0.6706719891559407, 721 1770 300 ,,
3, 4, 1, -0.6706719891559407, 48 1155 393 ,,
3, 4, 1, -0.6706719891559407, 2806 1770 1132 ,,
3, 4, 1, -0.6706719891559407, 1744 1014 44 ,,
3, 4, 1, -0.6706719891559407, 2616 938 2141 ,,
3, 4, 1, -0.6706719891559407, 1442 2723 791 ,,
3, 4, 1, -0.6706719891559407, 2176 48 334 ,,
3, 4, 1, -0.6706719891559407, 1828 1770 44 ,,
3, 4, 1, -0.6706719891559407, 1910 2055 2618 ,,
3, 4, 1, -0.6706719891559407, 2723 872 201 ,,
3, 4, 1, -0.6706719891559407, 2212 1770 2269 ,,
3, 4, 1, -0.6706719891559407, 131 1530 44 ,,
3, 4, 1, -0.6706719891559407, 1715 605 2141 ,,
3, 4, 1, -0.6706719891559407, 48 1081 2603 ,,
8, 16, 2, -0.9167816203859176, 1840 2288 962 1202 2228 1910 1895 1418 ,,
3, 4, 1, -0.6706719891559407, 1729 2454 343 ,,
8, 16, 2, -0.9167816203859176, 992 482 2723 617 314 2266 2428 2319 ,,
3, 4, 1, -0.6706719891559407, 2736 2088 44 ,,
3, 4, 1, -0.6706719891559407, 530 940 2141 ,,
8, 20, 6, -0.645404442316693, 1874 1443 2102 1142 1770 1276 510 47 ,,
3, 4, 1, -0.6706719891559407, 48 696 1385 ,,
12, 28, 3, -0.9496201022603955, 2480 1600 115 2517 1142 1607 810 2794 396 1613 510 398 ,,
3, 4, 1, -0.6706719891559407, 1457 678 44 ,,
3, 4, 1, -0.6706719891559407, 2272 2101 2141 ,,
3, 4, 1, -0.6706719891559407, 2578 1770 2571 ,,
3, 4, 1, -0.6706719891559407, 2496 2592 1770 ,,
8, 20, 4, -0.8823206635074992, 48 2160 2161 1558 1063 924 1950 2223 ,,
3, 4, 1, -0.6706719891559407, 2247 1048 2141 ,,
3, 4, 1, -0.6706719891559407, 2897 2545 1770 ,,
3, 4, 1, -0.6706719891559407, 1537 1241 44 ,,
20, 78, 29, -0.7140313029003632, 1024 2784 1762 2148 1893 806 1032 300 908 2415 1585 182 2038 1046 344 187 541 894 1247 1855 ,,
3, 4, 1, -0.6706719891559407, 1720 44 1566 ,,
3, 4, 1, -0.6706719891559407, 2723 396 829 ,,
3, 4, 1, -0.6706719891559407, 2488 1628 2141 ,,
3, 4, 1, -0.6706719891559407, 1910 1418 1867 ,,
14, 40, 7, -0.9395555072942865, 2274 1922 452 1382 967 904 1034 300 1036 47 559 1329 2580 2102 ,,
3, 4, 1, -0.6706719891559407, 1795 1770 1820 ,,
8, 20, 4, -0.7961281603659797, 80 48 624 2161 1874 2104 456 1929 ,,
3, 4, 1, -0.6706719891559407, 2208 1910 1494 ,,
3, 4, 1, -0.6706719891559407, 576 44 2095 ,,
3, 4, 1, -0.6706719891559407, 2723 1451 1246 ,,
7, 18, 4, -0.7858211362394935, 1825 2019 1253 1910 2631 952 894 ,,
21, 60, 17, -0.8231465124532239, 674 1604 68 1572 1031 456 1033 939 749 47 2159 1874 1267 1203 2517 343 664 1050 540 285 1981 ,,
9, 20, 4, -0.9520923116409267, 1729 1874 1955 68 373 1033 1690 635 1981 ,,
3, 4, 1, -0.6706719891559407, 1057 1543 2141 ,,
8, 16, 2, -0.8456292446595165, 48 1187 1158 2135 1050 1933 893 894 ,,
3, 4, 1, -0.6706719891559407, 784 2006 1770 ,,
3, 4, 1, -0.6706719891559407, 2066 1542 44 ,,
3, 4, 1, -0.6706719891559407, 2723 1156 1445 ,,
3, 4, 1, -0.6706719891559407, 99 2141 1726 ,,
8, 20, 2, -0.9743906148987422, 720 1586 2499 2373 1034 1579 363 1886 ,,
3, 4, 1, -0.6706719891559407, 224 1142 1869 ,,
3, 4, 1, -0.6706719891559407, 1442 1770 2058 ,,
14, 42, 9, -0.9481868152873604, 2242 2531 421 2438 1158 1587 1910 182 2648 952 1977 2457 2299 894 ,,
3, 4, 1, -0.6706719891559407, 2483 2584 2141 ,,
3, 4, 1, -0.6706719891559407, 456 1050 44 ,,
3, 4, 1, -0.6706719891559407, 2723 2521 218 ,,
3, 4, 1, -0.6706719891559407, 2426 2716 1711 ,,
3, 4, 1, -0.6706719891559407, 2403 1721 1770 ,,
3, 4, 1, -0.6706719891559407, 2246 44 623 ,,
15, 38, 5, -0.9621640635286323, 1797 261 1222 486 2087 1705 1294 1265 2449 1142 407 1212 510 831 1887 ,,
3, 4, 1, -0.6706719891559407, 2389 2570 2716 ,,
3, 4, 1, -0.6706719891559407, 370 1110 2141 ,,
3, 4, 1, -0.6706719891559407, 289 2723 1943 ,,
3, 4, 1, -0.6706719891559407, 1585 1114 300 ,,
3, 4, 1, -0.6706719891559407, 435 2326 2141 ,,
3, 4, 1, -0.6706719891559407, 48 1670 47 ,,
3, 4, 1, -0.6706719891559407, 1930 1770 2015 ,,
3, 4, 1, -0.6706719891559407, 2625 2723 2793 ,,
3, 4, 1, -0.6706719891559407, 969 2379 44 ,,
3, 4, 1, -0.6706719891559407, 1780 1368 2141 ,,
3, 4, 1, -0.6706719891559407, 48 2117 311 ,,
3, 4, 1, -0.6706719891559407, 1557 2345 300 ,,
3, 4, 1, -0.6706719891559407, 2137 394 2716 ,,
8, 16, 2, -0.9167816203859176, 480 2497 1573 357 2838 2059 44 1518 ,,
3, 4, 1, -0.6706719891559407, 2345 2650 1770 ,,
3, 4, 1, -0.6706719891559407, 740 473 2716 ,,
3, 4, 1, -0.6706719891559407, 2736 969 701 ,,
3, 4, 1, -0.6706719891559407, 642 2723 3 ,,
3, 4, 1, -0.6706719891559407, 673 1659 300 ,,
3, 4, 1, -0.6706719891559407, 48 1044 1432 ,,
3, 4, 1, -0.6706719891559407, 2152 1913 2141 ,,
22, 76, 17, -1.0231073353449798, 2112 513 2434 322 1699 1860 2564 2248 1032 969 909 368 1299 2003 1333 1973 1749 2645 2518 2396 1598 1727 ,,
3, 4, 1, -0.6706719891559407, 48 2304 1793 ,,
3, 4, 1, -0.6706719891559407, 177 1770 510 ,,
3, 4, 1, -0.6706719891559407, 1266 2723 2539 ,,
3, 4, 1, -0.6706719891559407, 1010 2806 2716 ,,
3, 4, 1, -0.6706719891559407, 2051 2492 300 ,,
3, 4, 1, -0.6706719891559407, 2562 2870 1770 ,,
3, 4, 1, -0.6706719891559407, 1146 2604 2141 ,,
3, 4, 1, -0.6706719891559407, 2784 1729 749 ,,
20, 56, 13, -0.8432776960761199, 1505 963 1699 68 2186 2410 2189 1999 1776 2709 2678 22 1079 1880 2712 313 2874 1085 573 2494 ,,
9, 20, 4, -0.8700792899125844, 2576 2817 1910 2518 1750 540 894 2719 1855 ,,
3, 4, 1, -0.6706719891559407, 2752 426 300 ,,
3, 4, 1, -0.6706719891559407, 2626 779 2141 ,,
3, 4, 1, -0.6706719891559407, 48 1507 1910 ,,
3, 4, 1, -0.6706719891559407, 2723 1589 2315 ,,
3, 4, 1, -0.6706719891559407, 2716 2573 511 ,,
3, 4, 1, -0.6706719891559407, 449 44 2828 ,,
8, 20, 4, -0.9419616799839863, 48 1825 149 1558 247 2632 75 622 ,,
3, 4, 1, -0.6706719891559407, 1537 1729 2460 ,,
7, 18, 2, -0.7304485933478618, 1072 370 2723 1493 2232 2602 795 ,,
3, 4, 1, -0.6706719891559407, 1122 1331 1770 ,,
3, 4, 1, -0.6706719891559407, 440 1581 47 ,,
3, 4, 1, -0.6706719891559407, 48 2097 141 ,,
3, 4, 1, -0.6706719891559407, 2214 1721 300 ,,
3, 4, 1, -0.6706719891559407, 1642 2476 2141 ,,
16, 48, 13, -0.8984917229479774, 1825 2817 609 2242 1794 675 1383 1352 2220 2477 529 2161 1427 2132 1558 1847 ,,
14, 40, 7, -0.9286724506298963, 1056 577 900 996 2148 1605 498 278 952 2778 1981 894 1855 2655 ,,
3, 4, 1, -0.6706719891559407, 1187 2517 1942 ,,
8, 16, 2, -0.9318217478010357, 1232 1729 2625 1105 2123 2092 1276 1981 ,,
3, 4, 1, -0.6706719891559407, 657 2018 2716 ,,
8, 16, 2, -0.9167816203859176, 2723 2243 405 328 1257 1561 234 2669 ,,
26, 100, 23, -0.9288438861841778, 321 258 388 1993 651 2507 907 589 461 1296 593 2841 476 2012 1756 2140 157 2593 1761 2348 2350 1201 754 756 2302 2047 ,,
3, 4, 1, -0.6706719891559407, 1059 44 2382 ,,
3, 4, 1, -0.6706719891559407, 1142 2822 2295 ,,
3, 4, 1, -0.6706719891559407, 2662 248 1770 ,,
3, 4, 1, -0.6706719891559407, 1573 2279 47 ,,
20, 68, 15, -0.9803304376909271, 2112 2241 322 2146 66 1860 229 1926 839 1161 555 300 1134 2706 2807 152 1881 219 251 1598 ,,
3, 4, 1, -0.6706719891559407, 48 759 253 ,,
17, 46, 13, -0.6651305565687688, 226 2564 2246 2088 1353 2122 2414 2126 1391 1840 1586 1779 1333 1271 538 540 2719 ,,
3, 4, 1, -0.6706719891559407, 1825 1981 893 ,,
3, 4, 1, -0.6706719891559407, 1733 1624 2141 ,,
9, 20, 4, -0.8657819437607011, 2032 688 1730 2114 2517 693 2646 2382 479 ,,
3, 4, 1, -0.6706719891559407, 1729 2067 44 ,,
3, 4, 1, -0.6706719891559407, 300 2221 381 ,,
9, 20, 2, -0.968549437063929, 720 529 2146 2706 498 855 680 1598 1551 ,,
3, 4, 1, -0.6706719891559407, 260 485 2716 ,,
3, 4, 1, -0.6706719891559407, 2482 1142 729 ,,
3, 4, 1, -0.6706719891559407, 2820 937 1770 ,,
3, 4, 1, -0.6706719891559407, 674 1335 44 ,,
3, 4, 1, -0.6706719891559407, 1392 1940 47 ,,
21, 60, 19, -0.8568908608925795, 256 2756 2084 1513 810 2795 2381 365 1741 1360 1265 625 2225 755 1011 1300 247 217 2427 2716 2396 ,,
3, 4, 1, -0.6706719891559407, 48 276 1070 ,,
3, 4, 1, -0.6706719891559407, 1910 2745 492 ,,
3, 4, 1, -0.6706719891559407, 588 477 239 ,,
3, 4, 1, -0.6706719891559407, 391 1034 1851 ,,
17, 46, 9, -0.9032793725400674, 1792 1633 674 68 1320 172 269 1389 1869 847 176 2098 1270 855 2268 2719 2847 ,,
14, 44, 10, -0.9361971282813254, 995 996 680 623 2320 689 2353 2644 182 442 315 1405 1855 2655 ,,
3, 4, 1, -0.6706719891559407, 1874 2500 252 ,,
6, 16, 4, -0.42031221014777015, 259 1348 2517 454 1032 2094 ,,
3, 4, 1, -0.6706719891559407, 1106 1897 2141 ,,
3, 4, 1, -0.6706719891559407, 1394 2148 1509 ,,
3, 4, 1, -0.6706719891559407, 1643 300 559 ,,
3, 4, 1, -0.6706719891559407, 2329 588 364 ,,
3, 4, 1, -0.6706719891559407, 915 340 2093 ,,
3, 4, 1, -0.6706719891559407, 216 922 47 ,,
3, 4, 1, -0.6706719891559407, 1266 1142 379 ,,
3, 4, 1, -0.6706719891559407, 2874 1770 1773 ,,
3, 4, 1, -0.6706719891559407, 2658 1142 1150 ,,
3, 4, 1, -0.6706719891559407, 1969 2298 588 ,,
3, 4, 1, -0.6706719891559407, 1353 282 44 ,,
22, 64, 15, -0.9353462506423903, 1281 930 674 579 1539 2819 1447 778 2378 2571 238 2895 1967 592 2832 1137 2003 1172 855 2615 632 665 ,,
3, 4, 1, -0.6706719891559407, 4 1228 2094 ,,
3, 4, 1, -0.6706719891559407, 1874 2139 2846 ,,
3, 4, 1, -0.6706719891559407, 48 984 478 ,,
3, 4, 1, -0.6706719891559407, 1910 1593 2333 ,,
3, 4, 1, -0.6706719891559407, 1268 2661 2141 ,,
3, 4, 1, -0.6706719891559407, 2640 468 300 ,,
3, 4, 1, -0.6706719891559407, 2136 1770 2655 ,,
8, 16, 2, -0.9318217478010357, 915 1891 2547 2533 810 1662 1262 2847 ,,
3, 4, 1, -0.6706719891559407, 48 2691 1181 ,,
8, 20, 6, -0.8650706824055755, 83 2148 1989 2373 1398 1690 925 271 ,,
3, 4, 1, -0.6706719891559407, 2640 2038 187 ,,
3, 4, 1, -0.6706719891559407, 2723 2748 2125 ,,
9, 20, 2, -0.968549437063929, 1921 1491 1799 1032 345 2857 956 2094 14 ,,
23, 86, 21, -0.9588007880796273, 2048 961 2693 1800 1417 427 587 2316 1553 2802 1173 2485 2197 2038 2008 1339 1595 2107 476 2140 1533 541 926 ,,
3, 4, 1, -0.6706719891559407, 1185 1719 44 ,,
3, 4, 1, -0.6706719891559407, 742 154 47 ,,
3, 4, 1, -0.6706719891559407, 588 556 477 ,,
3, 4, 1, -0.6706719891559407, 1729 581 37 ,,
3, 4, 1, -0.6706719891559407, 1770 367 271 ,,
3, 4, 1, -0.6706719891559407, 848 1874 2019 ,,
3, 4, 1, -0.6706719891559407, 1910 1274 1277 ,,
12, 28, 5, -0.9510373204795851, 401 758 759 314 731 219 1276 220 2637 1149 1390 2895 ,,
8, 16, 2, -0.9318217478010357, 1218 66 2693 2229 1227 251 300 1885 ,,
3, 4, 1, -0.6706719891559407, 2247 523 588 ,,
3, 4, 1, -0.6706719891559407, 2240 2723 2282 ,,
3, 4, 1, -0.6706719891559407, 2213 1962 2141 ,,
9, 20, 4, -0.89133545676937, 2146 580 805 629 555 2764 909 381 1454 ,,
3, 4, 1, -0.6706719891559407, 18 1142 2429 ,,
3, 4, 1, -0.6706719891559407, 1874 918 1148 ,,
3, 4, 1, -0.6706719891559407, 2891 2141 2526 ,,
3, 4, 1, -0.6706719891559407, 645 44 735 ,,
3, 4, 1, -0.6706719891559407, 2256 48 1884 ,,
3, 4, 1, -0.6706719891559407, 2182 1614 47 ,,
3, 4, 1, -0.6706719891559407, 1779 2168 1770 ,,
3, 4, 1, -0.6706719891559407, 500 2693 187 ,,
9, 20, 2, -0.973348478497712, 304 802 2869 1109 2776 1964 1389 2797 2719 ,,
9, 20, 4, -0.89133545676937, 1729 865 1539 2339 1607 695 2168 72 1738 ,,
3, 4, 1, -0.6706719891559407, 2805 1547 2141 ,,
3, 4, 1, -0.6706719891559407, 2723 2089 234 ,,
3, 4, 1, -0.6706719891559407, 294 1910 730 ,,
3, 4, 1, -0.6706719891559407, 48 44 911 ,,
3, 4, 1, -0.6706719891559407, 514 2340 2302 ,,
8, 16, 2, -0.9167816203859176, 753 2641 594 2820 342 2763 588 175 ,,
8, 20, 2, -0.8285570952807357, 2868 2567 809 2778 2139 2779 1981 1311 ,,
3, 4, 1, -0.6706719891559407, 1874 2618 827 ,,
3, 4, 1, -0.6706719891559407, 720 1008 1730 ,,
3, 4, 1, -0.6706719891559407, 1142 985 1178 ,,
9, 20, 4, -0.9543798858200282, 1457 2148 2069 1894 2359 713 1994 47 895 ,,
22, 60, 17, -0.8810797729664974, 1154 1125 1831 2183 618 2891 2827 2603 397 1645 2766 1806 1359 2160 2353 562 915 2517 1690 2428 285 2366 ,,
3, 4, 1, -0.6706719891559407, 1617 1107 44 ,,
3, 4, 1, -0.6706719891559407, 805 187 381 ,,
3, 4, 1, -0.6706719891559407, 720 1805 1998 ,,
3, 4, 1, -0.6706719891559407, 1770 2379 2175 ,,
3, 4, 1, -0.6706719891559407, 2723 2314 2589 ,,
3, 4, 1, -0.6706719891559407, 2036 409 1034 ,,
3, 4, 1, -0.6706719891559407, 453 2091 2141 ,,
3, 4, 1, -0.6706719891559407, 915 1260 2686 ,,
3, 4, 1, -0.6706719891559407, 2161 1910 2792 ,,
9, 20, 2, -0.973348478497712, 2179 2038 166 1879 329 2875 732 926 2719 ,,
3, 4, 1, -0.6706719891559407, 1699 1901 47 ,,
3, 4, 1, -0.6706719891559407, 48 2068 703 ,,
3, 4, 1, -0.6706719891559407, 1577 187 1069 ,,
24, 84, 23, -0.8347294602230186, 2432 2049 514 1924 997 1413 741 1478 808 1993 2859 1835 1771 1166 2447 2512 2419 2611 83 185 2809 28 797 2014 ,,
3, 4, 1, -0.6706719891559407, 2052 1396 1142 ,,
3, 4, 1, -0.6706719891559407, 1238 214 1389 ,,
9, 20, 4, -0.8657819437607011, 1730 1139 244 261 1513 2427 1869 45 1437 ,,
3, 4, 1, -0.6706719891559407, 66 969 202 ,,
9, 20, 4, -0.9543798858200282, 1874 2373 631 456 9 2569 555 2380 751 ,,
3, 4, 1, -0.6706719891559407, 1056 1910 2552 ,,
3, 4, 1, -0.6706719891559407, 979 2712 831 ,,
3, 4, 1, -0.6706719891559407, 1634 571 44 ,,
3, 4, 1, -0.6706719891559407, 720 2504 680 ,,
3, 4, 1, -0.6706719891559407, 1508 1034 1691 ,,
3, 4, 1, -0.6706719891559407, 2469 455 1981 ,,
24, 70, 17, -0.9237282522441008, 736 2402 2050 708 1190 422 582 1704 1417 1866 811 2350 1200 2802 1746 243 981 662 1688 24 2040 411 476 1533 ,,
3, 4, 1, -0.6706719891559407, 1908 2246 47 ,,
3, 4, 1, -0.6706719891559407, 2707 1770 1343 ,,
3, 4, 1, -0.6706719891559407, 2723 2590 431 ,,
3, 4, 1, -0.6706719891559407, 2678 2087 220 ,,
7, 16, 2, -0.9682688437924868, 2 836 519 1659 187 91 2415 ,,
3, 4, 1, -0.6706719891559407, 2261 2094 14 ,,
3, 4, 1, -0.6706719891559407, 888 1466 2141 ,,
3, 4, 1, -0.6706719891559407, 565 2712 2571 ,,
8, 16, 2, -0.9318217478010357, 1408 2161 2273 2610 1907 696 2265 13 ,,
3, 4, 1, -0.6706719891559407, 48 1794 262 ,,
3, 4, 1, -0.6706719891559407, 68 891 111 ,,
3, 4, 1, -0.6706719891559407, 1641 859 300 ,,
3, 4, 1, -0.6706719891559407, 2056 1964 477 ,,
3, 4, 1, -0.6706719891559407, 2891 2141 2894 ,,
3, 4, 1, -0.6706719891559407, 1392 44 1631 ,,
3, 4, 1, -0.6706719891559407, 2308 1910 975 ,,
3, 4, 1, -0.6706719891559407, 2087 904 2571 ,,
3, 4, 1, -0.6706719891559407, 915 1270 429 ,,
3, 4, 1, -0.6706719891559407, 720 839 2668 ,,
3, 4, 1, -0.6706719891559407, 855 1611 1389 ,,
3, 4, 1, -0.6706719891559407, 768 48 675 ,,
3, 4, 1, -0.6706719891559407, 2534 1142 813 ,,
3, 4, 1, -0.6706719891559407, 578 1556 1837 ,,
3, 4, 1, -0.6706719891559407, 368 474 540 ,,
3, 4, 1, -0.6706719891559407, 2087 2891 831 ,,
3, 4, 1, -0.6706719891559407, 2672 1034 1692 ,,
3, 4, 1, -0.6706719891559407, 1572 1770 1914 ,,
9, 20, 4, -0.9543798858200282, 1892 1828 150 679 1288 909 798 735 1551 ,,
3, 4, 1, -0.6706719891559407, 248 969 574 ,,
3, 4, 1, -0.6706719891559407, 944 1020 1389 ,,
3, 4, 1, -0.6706719891559407, 1040 1729 1517 ,,
3, 4, 1, -0.6706719891559407, 2082 1095 2094 ,,
17, 54, 13, -0.8596353951316593, 2433 995 68 390 1638 71 2409 1904 2672 914 946 1081 1563 1981 2078 1855 2591 ,,
3, 4, 1, -0.6706719891559407, 2723 2323 844 ,,
3, 4, 1, -0.6706719891559407, 2371 628 2553 ,,
3, 4, 1, -0.6706719891559407, 213 2712 2874 ,,
3, 4, 1, -0.6706719891559407, 2362 2891 1439 ,,
3, 4, 1, -0.6706719891559407, 1652 2069 47 ,,
3, 4, 1, -0.6706719891559407, 710 187 859 ,,
3, 4, 1, -0.6706719891559407, 1203 1576 300 ,,
8, 16, 2, -0.8456292446595165, 1600 228 2359 2119 538 477 1597 2191 ,,
19, 54, 9, -0.8135114273641826, 866 1027 324 776 138 1291 2732 2543 528 2034 1491 2099 885 2005 2550 1046 344 2553 187 ,,
3, 4, 1, -0.6706719891559407, 916 1910 1550 ,,
3, 4, 1, -0.6706719891559407, 1490 915 1831 ,,
3, 4, 1, -0.6706719891559407, 588 1997 237 ,,
3, 4, 1, -0.6706719891559407, 2435 2373 1791 ,,
3, 4, 1, -0.6706719891559407, 963 1748 487 ,,
3, 4, 1, -0.6706719891559407, 837 1142 377 ,,
9, 20, 2, -0.968549437063929, 2848 2082 693 1029 427 1837 1885 462 479 ,,
3, 4, 1, -0.6706719891559407, 506 429 1262 ,,
3, 4, 1, -0.6706719891559407, 2039 42 2141 ,,
3, 4, 1, -0.6706719891559407, 2148 517 6 ,,
12, 40, 10, -0.853603276093037, 2160 2097 2610 2019 1427 2452 2646 2758 1558 696 2603 2477 ,,
8, 20, 4, -0.7961281603659797, 2817 1202 2242 1605 2567 2632 1134 1855 ,,
3, 4, 1, -0.6706719891559407, 1094 2599 2895 ,,
3, 4, 1, -0.6706719891559407, 869 44 972 ,,
3, 4, 1, -0.6706719891559407, 720 2097 1855 ,,
3, 4, 1, -0.6706719891559407, 68 1192 1389 ,,
3, 4, 1, -0.6706719891559407, 1209 477 2111 ,,
3, 4, 1, -0.6706719891559407, 897 674 540 ,,
8, 16, 2, -0.9318217478010357, 2176 914 2117 1750 2551 809 1081 378 ,,
3, 4, 1, -0.6706719891559407, 548 1558 1034 ,,
3, 4, 1, -0.6706719891559407, 1729 1174 2519 ,,
9, 20, 4, -0.7580328702903567, 1860 1285 694 969 2171 1292 702 542 735 ,,
19, 50, 11, -0.9544638615849719, 1825 2817 1761 962 2306 2019 1574 2758 71 775 680 2283 1904 48 1555 2452 149 346 2271 ,,
3, 4, 1, -0.6706719891559407, 1472 2716 255 ,,
3, 4, 1, -0.6706719891559407, 229 1770 2027 ,,
18, 50, 11, -0.799523501086446, 774 1355 2091 2891 812 2673 1426 2514 2354 434 1491 1877 822 1690 2588 1597 1694 479 ,,
3, 4, 1, -0.6706719891559407, 1837 2782 2094 ,,
